owner,name,team,own,slots,per_game,rank,signal,etfr,src,vol,inj,ret,xfp_ros,xfp_po,buckets
FA,Joey Loperfido,Hou,0.2,LF|OF|UTIL|BE|IL,1.54,303.0,drop,22.0,id·vol,1.38,,,35.0,11.0,OF|UTIL
FA,Brice Matthews,Hou,0.3,2B|2B/SS|IF|UTIL|BE|IL|OF|LF|CF,1.53,312.0,drop,42.0,id·vol,1.52,TEN_DAY_DL,2026-07-24,35.0,12.0,2B/SS|OF|UTIL
FA,Luis Campusano,SD,0.6,DH|UTIL|BE|IL|C,1.76,158.0,hold,18.0,id·vol,1.22,,,35.0,11.0,C|UTIL
FA,Elias Diaz,Tex,0.2,C|UTIL|BE|IL,1.56,292.0,drop,18.0,name·vol,1.32,,,34.0,11.0,C|UTIL
FA,Jake Meyers,Hou,0.3,CF|OF|UTIL|BE|IL,1.3,427.0,drop,23.0,id·vol,1.59,,,34.0,11.0,OF|UTIL
FA,Ryan Waldschmidt,Ari,1.7,LF|CF|RF|OF|UTIL|BE|IL,1.33,413.0,drop,20.0,id·vol,1.55,,,34.0,11.0,OF|UTIL
FA,Jose Trevino,Cin,0.1,C|UTIL|BE|IL,1.45,350.0,drop,12.0,id·vol,1.4,,,34.0,10.0,C|UTIL
FA,LuJames Groover,Ari,0.0,3B|1B/3B|IF|UTIL|BE|IL,1.67,211.0,hold,11.0,id·vol,1.25,,,34.0,11.0,1B/3B|UTIL
FA,Tyler Callihan,Pit,0.3,2B|2B/SS|IF|LF|OF|UTIL|BE|IL,1.46,346.0,drop,15.0,id·vol,1.43,,,34.0,11.0,2B/SS|OF|UTIL
FA,Randal Grichuk,ChW,0.2,RF|OF|DH|UTIL|BE|IL|LF,1.92,83.0,hold,34.0,id·vol,1.08,,,34.0,11.0,OF|UTIL
FA,Taylor Trammell,Hou,0.1,LF|CF|OF|UTIL|BE|IL,1.36,399.0,drop,20.0,id·vol,1.48,,,33.0,10.0,OF|UTIL
FA,Matt Wallner,Min,0.5,RF|OF|UTIL|BE|IL,1.28,434.0,drop,21.0,id·vol,1.57,,,33.0,10.0,OF|UTIL
FA,Miguel Amaya,ChC,0.6,C|UTIL|BE|IL,1.48,337.0,drop,28.0,id·vol,1.36,,,33.0,10.0,C|UTIL
FA,Kyle Higashioka,Tex,0.5,C|DH|UTIL|BE|IL,1.36,397.0,drop,29.0,id·vol,1.49,,,33.0,10.0,C|UTIL
FA,Blake Dunn,Cin,0.4,LF|RF|OF|UTIL|BE|IL|CF,1.28,432.0,drop,24.0,id·vol,1.71,TEN_DAY_DL,2026-07-24,33.0,11.0,OF|UTIL
FA,Pedro Pages,StL,0.4,C|UTIL|BE|IL,1.32,417.0,drop,26.0,name·vol,1.51,,,33.0,10.0,C|UTIL
FA,Blaze Alexander,Bal,5.7,3B|1B/3B|IF|UTIL|BE|IL|2B|2B/SS|OF|SS,1.64,230.0,hold,49.0,id·vol,2.12,TEN_DAY_DL,2026-08-14,33.0,18.0,1B/3B|2B/SS|OF|UTIL
FA,Nicky Lopez,Tex,0.4,3B|1B/3B|IF|UTIL|BE|IL|2B|2B/SS|SS,1.5,328.0,drop,24.0,id·vol,1.35,,,33.0,10.0,1B/3B|2B/SS|UTIL
FA,Alex Freeland,LAD,0.4,2B|3B|2B/SS|1B/3B|IF|UTIL|BE|IL,1.2,448.0,drop,32.0,id·vol,1.61,,,32.0,10.0,1B/3B|2B/SS|UTIL
FA,Tim Tawa,Ari,1.6,1B|2B|2B/SS|1B/3B|IF|CF|OF|UTIL|BE|IL|LF,1.43,366.0,drop,18.0,id·vol,1.36,,,32.0,10.0,1B/3B|2B/SS|OF|UTIL
FA,Harrison Bader,SF,1.3,LF|CF|OF|UTIL|BE|IL,1.47,341.0,drop,20.0,id·vol,1.32,TEN_DAY_DL,2026-07-18,32.0,10.0,OF|UTIL
FA,Colby Thomas,Oak,0.1,CF|RF|OF|UTIL|BE|IL|LF,1.52,314.0,drop,19.0,id·vol,1.27,,,32.0,10.0,OF|UTIL
FA,Colton Cowser,Bal,2.2,LF|CF|OF|UTIL|BE|IL|RF,1.09,460.0,drop,31.0,id·vol,1.76,,,32.0,10.0,OF|UTIL
FA,Victor Bericoto,SF,0.3,1B|1B/3B|IF|RF|OF|UTIL|BE|IL|LF,1.71,185.0,hold,12.0,id·vol,1.17,TEN_DAY_DL,2026-07-20,32.0,10.0,1B/3B|OF|UTIL
FA,Jordan Beck,Col,0.5,LF|OF|UTIL|BE|IL|RF,1.3,426.0,drop,14.0,id·vol,1.5,,,32.0,10.0,OF|UTIL
FA,Edgar Quero,ChW,0.4,C|DH|UTIL|BE|IL,1.35,405.0,drop,28.0,id·vol,1.43,,,32.0,10.0,C|UTIL
FA,Alek Thomas,LAD,1.4,CF|OF|UTIL|BE|IL,1.44,358.0,drop,17.0,id·vol,1.29,,,31.0,10.0,OF|UTIL
FA,Tyler Tolbert,KC,3.2,CF|OF|UTIL|BE|IL,1.9,95.0,hold,14.0,id·vol,1.01,,,31.0,10.0,OF|UTIL
FA,Starling Marte,KC,0.4,DH|UTIL|BE|IL|OF|RF,1.38,391.0,drop,21.0,id·vol,1.35,,,31.0,10.0,OF|UTIL
FA,Tommy Troy,Ari,0.4,2B|2B/SS|IF|CF|OF|UTIL|BE|IL|LF,1.55,294.0,hold,25.0,id·vol,1.75,TEN_DAY_DL,2026-08-07,31.0,14.0,2B/SS|OF|UTIL
FA,Patrick Bailey,Cle,0.7,C|UTIL|BE|IL,1.11,459.0,drop,26.0,id·vol,1.7,,,31.0,10.0,C|UTIL
FA,Austin Hays,ChW,0.4,LF|OF|DH|UTIL|BE|IL,1.7,,stash,,talent_prior·vol,1.29,SIXTY_DAY_DL,2026-07-27,31.0,11.0,OF|UTIL
FA,Drew Romo,ChW,0.1,C|UTIL|BE|IL,1.56,286.0,drop,23.0,id·vol,1.19,,,31.0,10.0,C|UTIL
FA,Esteury Ruiz,Mia,0.9,LF|RF|OF|UTIL|BE|IL|CF,1.82,126.0,hold,26.0,id·vol,1.01,,,30.0,9.0,OF|UTIL
FA,Daniel Susac,SF,0.4,C|UTIL|BE|IL,1.41,376.0,drop,19.0,id·vol,1.31,,,30.0,9.0,C|UTIL
FA,Donovan Walton,Oak,0.4,2B|SS|2B/SS|IF|UTIL|BE|IL|3B|1B/3B,1.57,280.0,drop,19.0,id·vol,1.16,,,30.0,9.0,1B/3B|2B/SS|UTIL
FA,Ryan Kreidler,Min,0.3,CF|OF|UTIL|BE|IL|SS|2B/SS|IF,1.27,437.0,drop,22.0,id·vol,1.44,,,30.0,9.0,2B/SS|OF|UTIL
FA,Freddy Fermin,SD,0.4,C|UTIL|BE|IL,1.33,410.0,drop,26.0,id·vol,1.37,,,30.0,9.0,C|UTIL
FA,Nick Allen,Hou,0.1,SS|2B/SS|IF|UTIL|BE|IL|2B,1.37,394.0,drop,16.0,id·vol,1.34,,,30.0,9.0,2B/SS|UTIL
FA,Jhonny Pereda,Sea,0.1,C|UTIL|BE|IL,1.86,115.0,hold,15.0,id·vol,0.99,,,30.0,9.0,C|UTIL
FA,Rodolfo Duran,SD,0.1,C|UTIL|BE|IL,1.5,329.0,drop,16.0,name·vol,1.22,,,30.0,9.0,C|UTIL
FA,Nolan Gorman,StL,1.7,2B|3B|2B/SS|1B/3B|IF|DH|UTIL|BE|IL,1.08,461.0,drop,30.0,id·vol,1.7,,,30.0,9.0,1B/3B|2B/SS|UTIL
FA,Alika Williams,Oak,0.1,2B|3B|SS|2B/SS|1B/3B|IF|UTIL|BE|IL,1.27,438.0,drop,13.0,id·vol,1.41,,,29.0,9.0,1B/3B|2B/SS|UTIL
FA,Brett Sullivan,Col,0.1,C|UTIL|BE|IL|P|RP,1.58,276.0,drop,25.0,id·vol,1.1,,,29.0,9.0,C|UTIL
FA,Brenton Doyle,Col,4.9,CF|OF|UTIL|BE|IL,1.34,406.0,drop,20.0,id·vol,1.31,TEN_DAY_DL,2026-07-18,29.0,9.0,OF|UTIL
FA,Alex Call,LAD,0.2,LF|RF|OF|UTIL|BE|IL,1.54,299.0,drop,25.0,id·vol,1.13,,,29.0,9.0,OF|UTIL
FA,Tyrone Taylor,NYM,0.1,CF|OF|UTIL|BE|IL|RF|LF,1.54,304.0,drop,24.0,id·vol,1.15,,,29.0,9.0,OF|UTIL
FA,Pedro Ramirez,ChC,0.3,2B|3B|2B/SS|1B/3B|IF|UTIL|BE|IL,1.72,183.0,hold,13.0,name·vol,1.04,,,29.0,9.0,1B/3B|2B/SS|UTIL
FA,Matt Shaw,ChC,1.9,3B|1B/3B|IF|UTIL|BE|IL|RF|OF|DH,1.82,127.0,hold,32.0,id·vol,1.23,TEN_DAY_DL,2026-08-01,29.0,12.0,1B/3B|OF|UTIL
FA,Luisangel Acuna,ChW,0.8,2B|2B/SS|IF|UTIL|BE|IL|CF|OF|SS,1.55,296.0,drop,31.0,name·vol,1.15,,,29.0,9.0,2B/SS|OF|UTIL
FA,Bo Naylor,Cle,0.8,C|UTIL|BE|IL,1.59,262.0,drop,17.0,id·vol,1.1,,,29.0,9.0,C|UTIL
FA,Nick Madrigal,LAA,0.0,3B|1B/3B|IF|UTIL|BE|IL,1.68,204.0,hold,11.0,id·vol,1.06,,,29.0,9.0,1B/3B|UTIL
FA,Austin Hedges,Cle,0.2,C|UTIL|BE|IL,1.45,354.0,drop,25.0,id·vol,1.18,,,28.0,9.0,C|UTIL
FA,Hyeseong Kim,LAD,1.0,2B|2B/SS|IF|UTIL|BE|IL|SS,1.61,250.0,drop,25.0,id·vol,1.07,,,28.0,9.0,2B/SS|UTIL
FA,Miguel Rojas,LAD,0.9,2B|3B|SS|2B/SS|1B/3B|IF|UTIL|BE|IL,1.78,150.0,hold,34.0,id·vol,0.97,,,28.0,9.0,1B/3B|2B/SS|UTIL
FA,Braden Shewmake,Mil,0.1,SS|2B/SS|IF|UTIL|BE|IL|3B|1B/3B,1.41,377.0,drop,14.0,id·vol,1.21,,,28.0,9.0,1B/3B|2B/SS|UTIL
FA,Juan Brito,Cle,0.0,2B|2B/SS|IF|UTIL|BE|IL,1.25,442.0,drop,9.0,id·vol,1.35,,,28.0,9.0,2B/SS|UTIL
FA,Andres Chaparro,Wsh,0.1,1B|1B/3B|IF|UTIL|BE|IL,1.61,253.0,drop,14.0,name·vol,1.01,,,27.0,8.0,1B/3B|UTIL
FA,Owen Caissie,Mia,3.3,RF|OF|UTIL|BE|IL,1.44,356.0,drop,43.0,id·vol,1.45,TEN_DAY_DL,2026-08-01,27.0,11.0,OF|UTIL
FA,Spencer Jones,NYY,2.1,CF|OF|UTIL|BE|IL,1.34,407.0,drop,13.0,id·vol,1.21,,,27.0,8.0,OF|UTIL
FA,Tristan Gray,Min,0.3,2B|SS|2B/SS|IF|UTIL|BE|IL|3B|1B/3B,1.18,452.0,drop,26.0,id·vol,1.4,,,27.0,8.0,1B/3B|2B/SS|UTIL
FA,Nick Yorke,Pit,0.1,1B|2B|2B/SS|1B/3B|IF|UTIL|BE|IL|3B,1.56,288.0,drop,16.0,id·vol,1.03,,,27.0,8.0,1B/3B|2B/SS|UTIL
FA,David Fry,Cle,0.1,DH|UTIL|BE|IL|RF|OF|LF,1.51,316.0,drop,27.0,id·vol,1.09,,,27.0,8.0,OF|UTIL
FA,Max Schuemann,NYY,0.1,2B|3B|SS|2B/SS|1B/3B|IF|UTIL|BE|IL|OF|LF|RF,1.42,372.0,drop,12.0,id·vol,1.17,,,27.0,9.0,1B/3B|2B/SS|OF|UTIL
FA,Gabriel Arias,Cle,0.4,2B|SS|2B/SS|IF|UTIL|BE|IL|3B|1B/3B,0.88,464.0,drop,10.0,id·vol,1.9,,,27.0,9.0,1B/3B|2B/SS|UTIL
FA,James Outman,Det,0.1,CF|RF|OF|UTIL|BE|IL|LF,1.08,462.0,drop,18.0,id·vol,1.43,,,26.0,8.0,OF|UTIL
FA,Everson Pereira,ChW,0.1,CF|OF|UTIL|BE|IL|RF,1.26,441.0,drop,12.0,id·vol,1.37,SEVEN_DAY_DL,2026-07-24,26.0,9.0,OF|UTIL
FA,Dane Myers,Cin,0.1,CF|RF|OF|UTIL|BE|IL,1.44,357.0,drop,24.0,id·vol,1.1,,,26.0,8.0,OF|UTIL
FA,Joey Wiemer,Wsh,2.8,RF|OF|UTIL|BE|IL|CF,1.54,300.0,hold,16.0,id·vol,1.01,,,26.0,8.0,OF|UTIL
FA,Ryan Ward,LAD,0.2,1B|2B|2B/SS|1B/3B|IF|LF|RF|OF|DH|UTIL|BE|IL,1.56,289.0,hold,11.0,id·vol,1.03,,,26.0,8.0,1B/3B|2B/SS|OF|UTIL
FA,Myles Straw,Tor,0.1,LF|CF|OF|UTIL|BE|IL|RF,1.6,259.0,drop,32.0,id·vol,0.99,,,26.0,8.0,OF|UTIL
FA,Addison Barger,Tor,5.5,3B|1B/3B|IF|RF|OF|UTIL|BE|IL,1.67,,stash,,talent_prior·flat↓,,TEN_DAY_DL,2026-08-25,26.0,15.0,1B/3B|OF|UTIL
FA,Joey Bart,Atl,0.2,C|UTIL|BE|IL,1.35,404.0,drop,16.0,id·vol,1.18,,,26.0,8.0,C|UTIL
FA,Victor Scott II,StL,0.7,CF|OF|UTIL|BE|IL,1.21,447.0,drop,26.0,id·vol,1.29,,,26.0,8.0,OF|UTIL
FA,Nick Castellanos,FA,0.5,RF|OF|UTIL|BE|IL,1.49,331.0,drop,22.0,id·vol,1.04,,,26.0,8.0,OF|UTIL
FA,Christian Vazquez,Hou,0.8,C|UTIL|BE|IL,1.32,418.0,drop,31.0,name·vol,1.15,,,25.0,8.0,C|UTIL
FA,Jorge Mateo,Atl,0.9,SS|2B/SS|IF|CF|OF|UTIL|BE|IL,1.65,221.0,hold,27.0,id·vol,0.93,,,25.0,8.0,2B/SS|OF|UTIL
FA,Brandon Lockridge,Mil,0.2,LF|CF|OF|UTIL|BE|IL,1.45,352.0,drop,17.0,id·vol,1.2,SIXTY_DAY_DL,2026-07-27,25.0,9.0,OF|UTIL
FA,Jake Rogers,Det,0.2,C|UTIL|BE|IL,1.38,388.0,drop,17.0,id·vol,1.08,,,25.0,8.0,C|UTIL
FA,Sterlin Thompson,Col,0.0,LF|OF|UTIL|BE|IL|DH,1.5,327.0,hold,14.0,id·vol,1.0,,,25.0,8.0,OF|UTIL
FA,Ronny Mauricio,NYM,0.1,3B|1B/3B|IF|UTIL|BE|IL|SS|2B/SS,1.39,386.0,drop,8.0,id·vol,1.08,,,25.0,8.0,1B/3B|2B/SS|UTIL
FA,Drew Millas,Wsh,0.1,C|UTIL|BE|IL,1.35,402.0,drop,25.0,id·vol,1.21,TEN_DAY_DL,2026-07-22,25.0,8.0,C|UTIL
FA,Darell Hernaiz,Oak,0.1,2B|3B|SS|2B/SS|1B/3B|IF|UTIL|BE|IL,1.34,408.0,drop,21.0,id·vol,1.09,,,24.0,7.0,1B/3B|2B/SS|UTIL
FA,Lenyn Sosa,Tor,0.5,1B|2B|2B/SS|1B/3B|IF|UTIL|BE|IL,1.35,401.0,drop,19.0,id·vol,1.2,TEN_DAY_DL,2026-07-24,24.0,8.0,1B/3B|2B/SS|UTIL
FA,Ramon Urias,StL,0.1,2B|3B|2B/SS|1B/3B|IF|UTIL|BE|IL,1.59,264.0,hold,13.0,name·vol,1.0,SIXTY_DAY_DL,2026-07-24,24.0,8.0,1B/3B|2B/SS|UTIL
FA,Jimmy Crooks,StL,0.1,C|UTIL|BE|IL,1.48,339.0,hold,13.0,id·vol,0.98,,,24.0,7.0,C|UTIL
FA,Luis Torrens,NYM,0.3,C|UTIL|BE|IL,1.17,453.0,drop,25.0,id·vol,1.27,,,24.0,8.0,C|UTIL
FA,Kyle Isbel,KC,1.3,CF|OF|UTIL|BE|IL,1.56,290.0,drop,34.0,id·vol,1.12,TEN_DAY_DL,2026-07-28,24.0,9.0,OF|UTIL
FA,Mitch Garver,Sea,0.1,C|DH|UTIL|BE|IL,1.28,435.0,drop,20.0,id·vol,1.11,,,23.0,7.0,C|UTIL
FA,Zach Cole,Hou,0.2,LF|RF|OF|UTIL|BE|IL,1.47,340.0,drop,9.0,id·vol,0.97,,,23.0,7.0,OF|UTIL
FA,Marcelo Mayer,Bos,1.8,3B|1B/3B|IF|UTIL|BE|IL|2B|2B/SS|SS,1.5,330.0,drop,41.0,id·vol,1.2,TEN_DAY_DL,2026-07-31,23.0,9.0,1B/3B|2B/SS|UTIL
FA,Derek Hill,Phi,0.3,CF|OF|UTIL|BE|IL|RF|LF,1.46,345.0,drop,26.0,id·vol,0.92,,,22.0,7.0,OF|UTIL
FA,Parker Meadows,Det,0.4,CF|OF|UTIL|BE|IL,1.52,,stash,,talent_prior·vol,0.9,SIXTY_DAY_DL,2026-07-20,22.0,7.0,OF|UTIL
FA,Danny Jansen,Tex,0.3,C|UTIL|BE|IL,1.37,393.0,drop,23.0,id·vol,1.01,TEN_DAY_DL,2026-07-21,22.0,7.0,C|UTIL
FA,Patrick Wisdom,Sea,0.0,1B|1B/3B|IF|UTIL|BE|IL,1.55,,stash,,talent_prior·vol,0.86,,,22.0,7.0,1B/3B|UTIL
FA,Ha-Seong Kim,Atl,0.3,SS|2B/SS|IF|UTIL|BE|IL,1.36,398.0,hold,14.0,id·vol,0.98,TEN_DAY_DL,2026-07-18,22.0,7.0,2B/SS|UTIL
FA,Hunter Feduccia,TB,0.1,C|UTIL|BE|IL,1.14,456.0,drop,19.0,id·vol,1.16,,,22.0,7.0,C|UTIL
FA,Jake Fraley,TB,0.1,RF|OF|UTIL|BE|IL,1.56,291.0,hold,17.0,id·vol,0.99,TEN_DAY_DL,2026-07-28,21.0,8.0,OF|UTIL
FA,Eli White,Atl,0.2,LF|RF|OF|UTIL|BE|IL|CF,1.49,332.0,drop,23.0,id·vol,0.85,,,21.0,7.0,OF|UTIL
FA,J.C. Escarra,NYY,0.1,C|UTIL|BE|IL,1.37,392.0,drop,15.0,id·vol,0.89,,,20.0,6.0,C|UTIL
FA,Eric Wagaman,NYM,0.1,1B|1B/3B|IF|LF|OF|UTIL|BE|IL,1.56,,stash,,talent_prior·vol,0.79,,,20.0,6.0,1B/3B|OF|UTIL
FA,Jorge Barrosa,Ari,0.1,LF|CF|OF|UTIL|BE|IL|RF,1.29,431.0,drop,20.0,id·vol,0.93,,,20.0,6.0,OF|UTIL
FA,Graham Pauley,Mia,0.1,3B|1B/3B|IF|UTIL|BE|IL,1.43,364.0,drop,17.0,id·vol,0.86,,,20.0,6.0,1B/3B|UTIL
FA,Giancarlo Stanton,NYY,18.6,RF|OF|DH|UTIL|BE|IL,1.49,334.0,hold,17.0,id·vol,1.33,TEN_DAY_DL,2026-08-11,20.0,10.0,OF|UTIL
FA,Isiah Kiner-Falefa,Bos,0.5,3B|SS|2B/SS|1B/3B|IF|UTIL|BE|IL|2B,1.63,235.0,hold,26.0,id·vol,0.94,TEN_DAY_DL,2026-07-31,20.0,8.0,1B/3B|2B/SS|UTIL
FA,Wenceel Perez,Det,0.3,CF|RF|OF|UTIL|BE|IL,1.73,173.0,hold,37.0,name·vol,1.27,SIXTY_DAY_DL,2026-08-16,20.0,11.0,OF|UTIL
FA,Christopher Morel,NYM,0.2,LF|OF|UTIL|BE|IL|1B|1B/3B|IF,0.97,463.0,drop,9.0,id·vol,1.26,,,20.0,6.0,1B/3B|OF|UTIL
FA,Davis Schneider,Tor,0.3,2B|2B/SS|IF|LF|OF|UTIL|BE|IL,1.44,359.0,drop,21.0,id·vol,0.86,,,20.0,6.0,2B/SS|OF|UTIL
FA,Jose Siri,LAA,0.1,CF|OF|UTIL|BE|IL|LF,1.48,336.0,hold,17.0,id·vol,0.79,,,19.0,6.0,OF|UTIL
FA,Austin Wynns,Atl,0.0,C|UTIL|BE|IL,1.44,362.0,drop,10.0,id·vol,0.79,,,19.0,6.0,C|UTIL
FA,Thomas Saggese,StL,0.1,2B|SS|2B/SS|IF|UTIL|BE|IL|LF|OF,1.12,457.0,drop,11.0,id·vol,1.01,,,19.0,6.0,2B/SS|OF|UTIL
FA,Rafael Marchan,Phi,0.1,C|UTIL|BE|IL,1.4,378.0,drop,15.0,name·vol,0.83,,,19.0,6.0,C|UTIL
FA,Eric Haase,SF,0.1,C|UTIL|BE|IL,1.27,436.0,drop,13.0,id·vol,0.93,,,19.0,6.0,C|UTIL
FA,Tyler Heineman,LAA,0.1,C|UTIL|BE|IL,1.36,395.0,drop,18.0,id·vol,0.83,,,19.0,6.0,C|UTIL
FA,Josh Rojas,KC,0.0,2B|3B|2B/SS|1B/3B|IF|UTIL|BE|IL,1.35,,stash,,talent_prior·vol,0.85,,,19.0,6.0,1B/3B|2B/SS|UTIL
FA,Blake Perkins,Mil,0.1,CF|OF|UTIL|BE|IL|RF,1.61,251.0,hold,20.0,id·vol,0.68,,,18.0,6.0,OF|UTIL
FA,MJ Melendez,NYM,0.1,LF|RF|OF|UTIL|BE|IL|DH,1.42,371.0,drop,25.0,id·vol,0.77,,,18.0,6.0,OF|UTIL
FA,Alex Jackson,Min,0.0,C|UTIL|BE|IL,1.41,374.0,drop,10.0,id·vol,0.76,,,18.0,6.0,C|UTIL
FA,Leo Rivas,Sea,0.1,2B|2B/SS|IF|UTIL|BE|IL|3B|1B/3B|SS,1.21,445.0,drop,18.0,id·vol,0.91,,,18.0,6.0,1B/3B|2B/SS|UTIL
FA,Dustin Harris,Hou,0.0,LF|OF|UTIL|BE|IL,1.47,344.0,drop,9.0,id·vol,0.74,,,18.0,6.0,OF|UTIL
FA,Mark Vientos,NYM,2.4,3B|1B/3B|IF|DH|UTIL|BE|IL|1B,1.51,321.0,drop,46.0,id·vol,1.79,TEN_DAY_DL,2026-08-25,18.0,11.0,1B/3B|UTIL
FA,Weston Wilson,Sea,0.0,LF|OF|UTIL|BE|IL|3B|1B/3B|IF,1.47,343.0,drop,11.0,id·vol,0.69,,,17.0,5.0,1B/3B|OF|UTIL
FA,Javier Baez,Det,2.1,3B|SS|2B/SS|1B/3B|IF|CF|OF|UTIL|BE|IL,1.43,365.0,drop,14.0,name·vol,0.91,SIXTY_DAY_DL,2026-08-01,17.0,7.0,1B/3B|2B/SS|OF|UTIL
FA,James McCann,Ari,0.1,C|UTIL|BE|IL,1.42,370.0,drop,12.0,id·vol,0.73,,,17.0,5.0,C|UTIL
FA,Yoan Moncada,LAA,0.1,3B|1B/3B|IF|UTIL|BE|IL,1.31,422.0,drop,21.0,name·vol,1.0,SIXTY_DAY_DL,2026-08-01,17.0,7.0,1B/3B|UTIL
FA,Petey Halpin,Cle,0.0,CF|OF|UTIL|BE|IL,1.39,383.0,drop,11.0,id·vol,0.74,,,17.0,5.0,OF|UTIL
FA,Will Benson,Cin,0.1,LF|RF|OF|UTIL|BE|IL,1.35,400.0,drop,19.0,id·vol,0.71,,,16.0,5.0,OF|UTIL
FA,Zach Dezenzo,Hou,0.0,LF|RF|OF|UTIL|BE|IL,1.26,440.0,drop,10.0,id·vol,0.79,,,16.0,5.0,OF|UTIL
FA,Reese McGuire,ChW,0.0,C|UTIL|BE|IL,1.45,,stash,,talent_prior·vol,0.67,,,16.0,5.0,C|UTIL
FA,Orlando Arcia,Min,0.1,2B|3B|SS|2B/SS|1B/3B|IF|UTIL|BE|IL,1.39,382.0,drop,8.0,id·vol,0.69,,,16.0,5.0,1B/3B|2B/SS|UTIL
FA,Jarred Kelenic,Tex,0.0,RF|OF|UTIL|BE|IL,1.31,424.0,drop,11.0,id·vol,0.7,,,15.0,5.0,OF|UTIL
FA,Austin Slater,TB,0.0,LF|RF|OF|UTIL|BE|IL,1.26,439.0,drop,11.0,id·vol,0.69,,,14.0,4.0,OF|UTIL
FA,Denzel Clarke,Oak,0.1,CF|OF|UTIL|BE|IL,1.39,387.0,drop,10.0,id·vol,0.74,SIXTY_DAY_DL,2026-08-01,13.0,5.0,OF|UTIL
FA,Braxton Fulford,Col,0.0,C|UTIL|BE|IL|DH,1.25,444.0,drop,10.0,id·vol,0.64,,,13.0,4.0,C|UTIL
FA,Bryce Teodosio,LAA,0.0,CF|OF|UTIL|BE|IL|LF,1.33,412.0,drop,8.0,id·vol,0.5,,,11.0,3.0,OF|UTIL
FA,Travis d'Arnaud,LAA,0.1,C|UTIL|BE|IL,1.46,,stash,,talent_prior·vol,0.51,SIXTY_DAY_DL,2026-07-24,11.0,4.0,C|UTIL
FA,Zack Short,NYM,0.0,SS|2B/SS|IF|UTIL|BE|IL,1.18,451.0,drop,9.0,id·vol,0.51,,,10.0,3.0,2B/SS|UTIL
FA,Adam Frazier,LAA,0.1,2B|2B/SS|IF|LF|OF|UTIL|BE|IL,1.21,446.0,drop,14.0,id·vol,0.49,TEN_DAY_DL,2026-07-18,10.0,3.0,2B/SS|OF|UTIL
FA,Sebastian Rivero,LAA,0.0,C|UTIL|BE|IL,1.33,411.0,drop,9.0,name·vol,0.43,TEN_DAY_DL,2026-07-24,9.0,3.0,C|UTIL
FA,Jordan Westburg,Bal,9.1,3B|1B/3B|IF|UTIL|BE|IL,1.82,,stash,,talent_prior·flat↓,,SIXTY_DAY_DL,2026-09-12,9.0,5.0,1B/3B|UTIL
FA,Rob Refsnyder,Sea,0.1,RF|OF|DH|UTIL|BE|IL,1.3,430.0,drop,18.0,id·vol,0.43,TEN_DAY_DL,2026-07-20,9.0,3.0,OF|UTIL
FA,Anthony Santander,Tor,0.8,RF|OF|DH|UTIL|BE|IL,1.82,,stash,,talent_prior·flat↓,,SIXTY_DAY_DL,2026-09-12,9.0,5.0,OF|UTIL
FA,Santiago Espinal,LAD,0.1,3B|1B/3B|IF|UTIL|BE|IL|2B|2B/SS,1.51,319.0,drop,11.0,id·vol,0.34,,,8.0,3.0,1B/3B|2B/SS|UTIL
FA,Triston Casas,Bos,0.7,1B|1B/3B|IF|UTIL|BE|IL,1.67,,stash,,talent_prior·flat↓,,SIXTY_DAY_DL,2026-09-12,8.0,5.0,1B/3B|UTIL
FA,Andrew McCutchen,FA,0.1,DH|UTIL|BE|IL|OF,1.16,455.0,drop,12.0,id·vol,0.41,,,8.0,2.0,OF|UTIL
FA,Connor Joe,Sea,0.0,LF|RF|OF|UTIL|BE|IL,1.53,,stash,,talent_prior·vol,0.28,,,7.0,2.0,OF|UTIL
FA,Anthony Rendon,LAA,0.0,3B|1B/3B|IF|UTIL|BE|IL,1.56,,stash,,talent_prior·flat↓,,SIXTY_DAY_DL,2026-09-12,7.0,5.0,1B/3B|UTIL
FA,Trey Sweeney,Det,0.0,SS|2B/SS|IF|UTIL|BE|IL,1.27,,stash,,talent_prior·flat↓,,SIXTY_DAY_DL,2026-09-12,6.0,3.0,2B/SS|UTIL
FA,Jahmai Jones,Bos,0.1,RF|OF|DH|UTIL|BE|IL,1.43,367.0,drop,18.0,id·vol,0.25,,,6.0,2.0,OF|UTIL
FA,Kris Bryant,Col,0.1,DH|UTIL|BE|IL,1.3,,stash,,talent_prior·flat↓,,SIXTY_DAY_DL,2026-09-12,6.0,4.0,UTIL
FA,Brooks Baldwin,ChW,0.1,LF|CF|RF|OF|UTIL|BE|IL,1.42,,stash,,talent_prior·flat↓,,SIXTY_DAY_DL,2027-02-01,0.0,0.0,OF|UTIL
FA,Jonathan India,KC,4.0,2B|3B|2B/SS|1B/3B|IF|LF|OF|DH|UTIL|BE|IL,1.57,281.0,drop,11.0,id·vol,1.37,SIXTY_DAY_DL,2027-02-01,0.0,0.0,1B/3B|2B/SS|OF|UTIL
FA,Ramon Laureano,SD,4.6,LF|RF|OF|UTIL|BE|IL,1.61,247.0,hold,40.0,name·vol,1.67,SIXTY_DAY_DL,2027-02-01,0.0,0.0,OF|UTIL
FA,Adolis Garcia,Phi,4.8,RF|OF|UTIL|BE|IL,1.32,420.0,drop,41.0,name·vol,1.65,SIXTY_DAY_DL,2027-02-01,0.0,0.0,OF|UTIL
