owner,name,team,own,slots,per_game,rank,signal,etfr,src,vol,inj,ret,xfp_ros,xfp_po,buckets
FA,Isaac Collins,KC,0.6,"['LF', 'OF', 'UTIL', 'BE', 'IL']",1.76,137.0,hold,16.0,id·vol,2.79,,,34.0,20.0,"{'UTIL', 'OF'}"
FA,Hector Rodriguez,Cin,0.6,"['LF', 'RF', 'OF', 'UTIL', 'BE', 'IL']",,,,,NO_DATA,,,,,,"{'UTIL', 'OF'}"
FA,Henry Davis,Pit,0.6,"['C', 'UTIL', 'BE', 'IL']",1.11,496.0,drop,6.0,id·vol,1.85,,,14.0,8.0,"{'C', 'UTIL'}"
FA,Wade Meckler,LAA,0.6,"['LF', 'CF', 'OF', 'UTIL', 'BE', 'IL']",1.52,299.0,drop,7.0,id·vol,2.33,SEVEN_DAY_DL,2026-08-28,21.0,12.0,"{'UTIL', 'OF'}"
FA,Jonny DeLuca,TB,0.5,"['CF', 'OF', 'UTIL', 'BE', 'IL', 'RF']",1.67,196.0,hold,10.0,id·vol,2.23,,,26.0,15.0,"{'UTIL', 'OF'}"
FA,Taylor Walls,TB,0.5,"['SS', '2B/SS', 'IF', 'UTIL', 'BE', 'IL']",1.19,483.0,drop,9.0,id·vol,2.57,,,21.0,12.0,"{'2B/SS', 'UTIL'}"
FA,Jordan Beck,Col,0.5,"['LF', 'OF', 'UTIL', 'BE', 'IL', 'RF']",1.22,472.0,drop,3.0,id·vol,2.18,,,18.0,11.0,"{'UTIL', 'OF'}"
FA,Jorge Mateo,TB,0.5,"['SS', '2B/SS', 'IF', 'CF', 'OF', 'UTIL', 'BE', 'IL']",1.63,226.0,hold,5.0,id·vol,0.82,,,9.0,5.0,"{'2B/SS', 'UTIL', 'OF'}"
FA,Alek Thomas,LAD,0.5,"['CF', 'OF', 'UTIL', 'BE', 'IL']",1.39,389.0,drop,3.0,id·vol,1.42,,,14.0,8.0,"{'UTIL', 'OF'}"
FA,Triston Casas,Bos,0.5,"['1B', '1B/3B', 'IF', 'UTIL', 'BE', 'IL']",1.63,,stash,,talent_prior·flat↓,,SIXTY_DAY_DL,2026-10-19,0.0,0.0,"{'UTIL', '1B/3B'}"
FA,Zyhir Hope,Det,0.5,"['LF', 'RF', 'OF', 'DH', 'UTIL', 'BE', 'IL']",,,,,NO_DATA,,,,,,"{'UTIL', 'OF'}"
FA,Matt Wallner,Min,0.5,"['RF', 'OF', 'UTIL', 'BE', 'IL']",1.25,458.0,drop,4.0,id·vol,1.58,,,14.0,8.0,"{'UTIL', 'OF'}"
FA,Anthony Seigler,Bos,0.5,"['3B', '1B/3B', 'IF', 'UTIL', 'BE', 'IL', '2B', '2B/SS']",1.31,437.0,drop,4.0,id·vol,1.9,,,17.0,10.0,"{'2B/SS', 'UTIL', '1B/3B'}"
FA,Ethan Holliday,Col,0.5,"['SS', '2B/SS', 'IF', 'UTIL', 'BE', 'IL']",,,,,NO_DATA,,,,,,"{'2B/SS', 'UTIL'}"
FA,Theo Gillen,TB,0.5,"['CF', 'OF', 'UTIL', 'BE', 'IL']",,,,,NO_DATA,,,,,,"{'UTIL', 'OF'}"
FA,Lenyn Sosa,Tor,0.5,"['1B', '2B', '2B/SS', '1B/3B', 'IF', 'UTIL', 'BE', 'IL']",1.32,432.0,drop,3.0,id·vol,1.52,,,14.0,8.0,"{'2B/SS', 'UTIL', '1B/3B'}"
FA,Andres Chaparro,Wsh,0.5,"['1B', '1B/3B', 'IF', 'UTIL', 'BE', 'IL', 'DH']",1.68,192.0,hold,5.0,id·vol,1.67,,,20.0,11.0,"{'UTIL', '1B/3B'}"
FA,James Tibbs III,LAD,0.5,"['RF', 'OF', 'UTIL', 'BE', 'IL']",,,,,NO_DATA,,,,,,"{'UTIL', 'OF'}"
FA,Lazaro Montes,Sea,0.5,"['RF', 'OF', 'UTIL', 'BE', 'IL']",,,,,NO_DATA,,,,,,"{'UTIL', 'OF'}"
FA,Nick Castellanos,FA,0.5,"['RF', 'OF', 'UTIL', 'BE', 'IL']",1.46,343.0,drop,4.0,id·vol,1.05,,,11.0,6.0,"{'UTIL', 'OF'}"
FA,Mike Sirota,LAD,0.5,"['CF', 'OF', 'UTIL', 'BE', 'IL']",,,,,NO_DATA,,,,,,"{'UTIL', 'OF'}"
FA,Edmundo Sosa,Phi,0.5,"['2B', '3B', '2B/SS', '1B/3B', 'IF', 'UTIL', 'BE', 'IL', 'LF', 'OF', 'SS']",1.63,228.0,hold,7.0,id·vol,1.45,,,16.0,10.0,"{'2B/SS', 'UTIL', '1B/3B', 'OF'}"
FA,Ethan Salas,SD,0.5,"['C', 'UTIL', 'BE', 'IL']",,,,,NO_DATA,,,,,,"{'C', 'UTIL'}"
FA,Gavin Lux,TB,0.5,"['LF', 'OF', 'DH', 'UTIL', 'BE', 'IL']",1.52,,stash,,talent_prior·flat↓,,SIXTY_DAY_DL,2026-09-22,0.0,0.0,"{'UTIL', 'OF'}"
FA,Rainiel Rodriguez,StL,0.5,"['C', 'DH', 'UTIL', 'BE', 'IL']",,,,,NO_DATA,,,,,,"{'C', 'UTIL'}"
FA,Freddy Fermin,SD,0.4,"['C', 'UTIL', 'BE', 'IL']",1.28,446.0,drop,6.0,id·vol,1.95,,,17.0,10.0,"{'C', 'UTIL'}"
FA,Randal Grichuk,ChW,0.4,"['RF', 'OF', 'DH', 'UTIL', 'BE', 'IL', 'LF']",1.9,85.0,hold,8.0,id·vol,1.22,,,16.0,9.0,"{'UTIL', 'OF'}"
FA,Tyrone Taylor,ChC,0.4,"['CF', 'OF', 'UTIL', 'BE', 'IL', 'RF', 'LF']",1.64,215.0,hold,7.0,id·vol,1.42,,,16.0,9.0,"{'UTIL', 'OF'}"
FA,Harry Ford,Wsh,0.4,"['C', 'UTIL', 'BE', 'IL']",1.45,352.0,drop,2.0,id·vol,1.59,,,16.0,9.0,"{'C', 'UTIL'}"
FA,Kyle Higashioka,Tex,0.4,"['C', 'DH', 'UTIL', 'BE', 'IL']",1.34,420.0,drop,5.0,id·vol,1.24,TEN_DAY_DL,2026-09-01,8.0,5.0,"{'C', 'UTIL'}"
FA,Edgar Quero,ChW,0.4,"['C', 'DH', 'UTIL', 'BE', 'IL']",1.42,371.0,drop,6.0,id·vol,1.72,,,17.0,10.0,"{'C', 'UTIL'}"
FA,Austin Hays,SD,0.4,"['LF', 'OF', 'DH', 'UTIL', 'BE', 'IL']",1.44,357.0,drop,2.0,id·vol,1.81,,,18.0,11.0,"{'UTIL', 'OF'}"
FA,Drew Gilbert,SF,0.4,"['RF', 'OF', 'UTIL', 'BE', 'IL', 'CF', 'LF']",1.62,230.0,hold,11.0,id·vol,2.12,,,24.0,14.0,"{'UTIL', 'OF'}"
FA,Kristian Campbell,Bos,0.4,"['2B', '2B/SS', 'IF', 'UTIL', 'BE', 'IL']",1.29,,stash,,talent_prior·flat↓,,,,23.0,13.0,"{'2B/SS', 'UTIL'}"
FA,Michael Conforto,ChC,0.4,"['LF', 'OF', 'UTIL', 'BE', 'IL', 'DH', 'RF']",1.49,319.0,hold,7.0,id·vol,1.56,,,16.0,9.0,"{'UTIL', 'OF'}"
FA,Parker Meadows,Det,0.4,"['CF', 'OF', 'UTIL', 'BE', 'IL']",1.48,,stash,,talent_prior·vol,1.04,SIXTY_DAY_DL,2026-09-14,2.0,1.0,"{'UTIL', 'OF'}"
FA,Starling Marte,FA,0.4,"['DH', 'UTIL', 'BE', 'IL', 'OF', 'RF']",1.32,429.0,drop,4.0,id·vol,1.25,,,11.0,7.0,"{'UTIL', 'OF'}"
FA,Jared Triolo,Pit,0.4,"['1B', '3B', 'SS', '2B/SS', '1B/3B', 'IF', 'UTIL', 'BE', 'IL']",1.67,201.0,hold,10.0,id·vol,2.31,,,27.0,16.0,"{'2B/SS', 'UTIL', '1B/3B'}"
FA,Luis Pena,Mil,0.4,"['2B', 'SS', '2B/SS', 'IF', 'UTIL', 'BE', 'IL']",,,,,NO_DATA,,,,,,"{'2B/SS', 'UTIL'}"
FA,Ke'Bryan Hayes,Cin,0.4,"['3B', '1B/3B', 'IF', 'UTIL', 'BE', 'IL']",1.5,313.0,drop,6.0,id·vol,2.05,,,21.0,13.0,"{'UTIL', '1B/3B'}"
FA,Isiah Kiner-Falefa,Bos,0.4,"['3B', 'SS', '2B/SS', '1B/3B', 'IF', 'UTIL', 'BE', 'IL', '2B']",1.6,247.0,hold,5.0,id·vol,1.03,SIXTY_DAY_DL,2026-08-28,10.0,6.0,"{'2B/SS', 'UTIL', '1B/3B'}"
FA,Pedro Pages,StL,0.3,"['C', 'UTIL', 'BE', 'IL']",1.23,465.0,drop,5.0,id·vol,1.57,,,13.0,8.0,"{'C', 'UTIL'}"
FA,Jett Williams,Mil,0.3,"['2B', 'SS', '2B/SS', 'IF', 'CF', 'OF', 'UTIL', 'BE', 'IL']",,,,,NO_DATA,,,,,,"{'2B/SS', 'UTIL', 'OF'}"
FA,Tyler Freeman,Col,0.3,"['RF', 'OF', 'DH', 'UTIL', 'BE', 'IL', '2B', '2B/SS', 'IF']",1.72,160.0,hold,10.0,id·vol,1.88,,,22.0,13.0,"{'2B/SS', 'UTIL', 'OF'}"
FA,Jose Fermin,StL,0.3,"['2B', '2B/SS', 'IF', 'UTIL', 'BE', 'IL', 'OF', 'LF', 'CF', '3B', '1B/3B']",1.64,221.0,hold,10.0,id·vol,2.12,,,24.0,14.0,"{'2B/SS', 'UTIL', '1B/3B', 'OF'}"
FA,Andrew Fischer,Mil,0.3,"['3B', '1B/3B', 'IF', 'UTIL', 'BE', 'IL']",,,,,NO_DATA,,,,,,"{'UTIL', '1B/3B'}"
FA,Caleb Bonemer,ChW,0.3,"['3B', 'SS', '2B/SS', '1B/3B', 'IF', 'UTIL', 'BE', 'IL']",,,,,NO_DATA,,,,,,"{'2B/SS', 'UTIL', '1B/3B'}"
FA,Edward Florentino,Pit,0.3,"['CF', 'OF', 'UTIL', 'BE', 'IL']",,,,,NO_DATA,,,,,,"{'UTIL', 'OF'}"
FA,Daniel Susac,SF,0.3,"['C', 'UTIL', 'BE', 'IL']",1.5,316.0,drop,5.0,id·vol,1.65,SIXTY_DAY_DL,2027-02-01,0.0,0.0,"{'C', 'UTIL'}"
FA,Dane Myers,Cin,0.3,"['CF', 'RF', 'OF', 'UTIL', 'BE', 'IL']",1.36,408.0,drop,7.0,id·vol,2.51,,,24.0,14.0,"{'UTIL', 'OF'}"
FA,Carson Williams,TB,0.3,"['SS', '2B/SS', 'IF', 'UTIL', 'BE', 'IL']",,,,,NO_DATA,,,,,,"{'2B/SS', 'UTIL'}"
FA,Christian Moore,LAA,0.3,"['2B', '2B/SS', 'IF', 'UTIL', 'BE', 'IL']",,,,,NO_DATA,,,,,,"{'2B/SS', 'UTIL'}"
FA,Connor Wong,Bos,0.3,"['C', 'UTIL', 'BE', 'IL']",1.57,271.0,drop,6.0,id·vol,1.53,,,17.0,10.0,"{'C', 'UTIL'}"
FA,Sung-Mun Song,SD,0.3,"['3B', '1B/3B', 'IF', 'UTIL', 'BE', 'IL', '2B', '2B/SS', 'SS']",1.53,298.0,drop,4.0,id·vol,1.13,,,12.0,7.0,"{'2B/SS', 'UTIL', '1B/3B'}"
FA,Roch Cholowsky,ChW,0.3,"[21, 'SS', '2B/SS', 'IF', 'UTIL', 'BE', 'IL']",,,,,NO_DATA,,OUT,2026-09-07,,,"{'2B/SS', 'UTIL'}"
FA,Ha-Seong Kim,Atl,0.3,"['SS', '2B/SS', 'IF', 'UTIL', 'BE', 'IL']",1.32,434.0,drop,2.0,id·vol,1.17,,,11.0,6.0,"{'2B/SS', 'UTIL'}"
FA,Ryan Vilade,TB,0.3,"['LF', 'RF', 'OF', 'UTIL', 'BE', 'IL', '1B', '1B/3B', 'IF', '2B', '2B/SS']",1.73,151.0,hold,8.0,id·vol,1.52,,,18.0,11.0,"{'2B/SS', 'UTIL', '1B/3B', 'OF'}"
FA,Alex Freeland,LAD,0.3,"['2B', '3B', '2B/SS', '1B/3B', 'IF', 'UTIL', 'BE', 'IL']",1.14,493.0,drop,5.0,id·vol,1.11,,,9.0,5.0,"{'2B/SS', 'UTIL', '1B/3B'}"
FA,Eduardo Quintero,LAD,0.3,"['CF', 'RF', 'OF', 'UTIL', 'BE', 'IL']",,,,,NO_DATA,,,,,,"{'UTIL', 'OF'}"
FA,Wenceel Perez,Det,0.3,"['CF', 'RF', 'OF', 'UTIL', 'BE', 'IL']",1.7,168.0,hold,6.0,id·vol,1.35,SIXTY_DAY_DL,2026-09-04,9.0,6.0,"{'UTIL', 'OF'}"
FA,Danny Jansen,Tex,0.3,"['C', 'UTIL', 'BE', 'IL']",1.26,452.0,drop,4.0,id·vol,1.48,,,13.0,8.0,"{'C', 'UTIL'}"
FA,Ryan Mountcastle,Bal,0.3,"['1B', '1B/3B', 'IF', 'DH', 'UTIL', 'BE', 'IL']",1.53,,stash,,talent_prior·flat↓,,SIXTY_DAY_DL,2026-09-21,0.0,0.0,"{'UTIL', '1B/3B'}"
FA,Emmanuel Rodriguez,Min,0.3,"['CF', 'OF', 'UTIL', 'BE', 'IL']",,,,,NO_DATA,,,,,,"{'UTIL', 'OF'}"
FA,Eric Hartman,Atl,0.3,"['CF', 'OF', 'UTIL', 'BE', 'IL']",,,,,NO_DATA,,,,,,"{'UTIL', 'OF'}"
FA,Victor Robles,Sea,0.3,"['RF', 'OF', 'UTIL', 'BE', 'IL', 'CF']",1.75,139.0,hold,6.0,id·vol,1.29,,,16.0,9.0,"{'UTIL', 'OF'}"
FA,Tommy Troy,Ari,0.3,"['2B', '2B/SS', 'IF', 'CF', 'OF', 'UTIL', 'BE', 'IL', 'LF']",1.47,337.0,drop,4.0,id·vol,1.26,TEN_DAY_DL,2026-08-24,13.0,8.0,"{'2B/SS', 'UTIL', 'OF'}"
FA,Edwin Arroyo,Cin,0.3,"['SS', '2B/SS', 'IF', 'UTIL', 'BE', 'IL', '2B']",1.31,438.0,drop,4.0,id·vol,1.32,,,12.0,7.0,"{'2B/SS', 'UTIL'}"
FA,Brett Callahan,Det,0.3,"['CF', 'RF', 'OF', 'UTIL', 'BE', 'IL']",,,,,NO_DATA,,,,,,"{'UTIL', 'OF'}"
FA,Brice Matthews,Hou,0.3,"['2B', '2B/SS', 'IF', 'UTIL', 'BE', 'IL', 'OF', 'LF', 'CF']",1.49,321.0,drop,7.0,id·vol,1.04,SIXTY_DAY_DL,2026-09-12,3.0,2.0,"{'2B/SS', 'UTIL', 'OF'}"
FA,Davis Schneider,Tor,0.3,"['2B', '2B/SS', 'IF', 'LF', 'OF', 'UTIL', 'BE', 'IL']",1.35,416.0,drop,4.0,id·vol,0.95,,,9.0,5.0,"{'2B/SS', 'UTIL', 'OF'}"
FA,Jim Jarvis,Atl,0.3,"['SS', '2B/SS', 'IF', 'UTIL', 'BE', 'IL']",1.48,325.0,drop,4.0,id·vol,1.69,,,17.0,10.0,"{'2B/SS', 'UTIL'}"
FA,Jake Meyers,Hou,0.3,"['CF', 'OF', 'UTIL', 'BE', 'IL']",1.27,451.0,drop,4.0,id·vol,1.46,,,13.0,8.0,"{'UTIL', 'OF'}"
FA,Ben Williamson,TB,0.3,"['3B', '1B/3B', 'IF', 'UTIL', 'BE', 'IL', '2B', '2B/SS', 'SS', 'P', 'RP']",1.38,397.0,drop,8.0,id·vol,1.48,TEN_DAY_DL,2026-09-15,3.0,2.0,"{'2B/SS', 'UTIL', '1B/3B'}"
FA,Denzer Guzman,LAA,0.3,"['SS', '2B/SS', 'IF', 'UTIL', 'BE', 'IL', '3B', '1B/3B']",1.41,377.0,drop,6.0,id·vol,2.26,,,22.0,13.0,"{'2B/SS', 'UTIL', '1B/3B'}"
FA,James McCann,Ari,0.2,"['C', 'UTIL', 'BE', 'IL']",1.41,380.0,drop,4.0,id·vol,1.47,,,14.0,8.0,"{'C', 'UTIL'}"
FA,Bryce Rainer,Det,0.2,"['SS', '2B/SS', 'IF', 'UTIL', 'BE', 'IL']",,,,,NO_DATA,,,,,,"{'2B/SS', 'UTIL'}"
FA,Josue Briceno,Det,0.2,"['C', '1B', '1B/3B', 'IF', 'DH', 'UTIL', 'BE', 'IL']",,,,,NO_DATA,,,,,,"{'C', 'UTIL', '1B/3B'}"
FA,Michael Arroyo,Sea,0.2,"['2B', '2B/SS', 'IF', 'DH', 'UTIL', 'BE', 'IL']",,,,,NO_DATA,,,,,,"{'2B/SS', 'UTIL'}"
FA,Josuar Gonzalez,SF,0.2,"['SS', '2B/SS', 'IF', 'UTIL', 'BE', 'IL']",,,,,NO_DATA,,,,,,"{'2B/SS', 'UTIL'}"
FA,Wander Franco,TB,0.2,"['SS', '2B/SS', 'IF', 'UTIL', 'BE', 'IL']",2.11,,stash,,talent_prior·flat↓,,OUT,2026-09-07,18.0,11.0,"{'2B/SS', 'UTIL'}"
FA,Victor Mesa Jr.,TB,0.2,"['LF', 'CF', 'RF', 'OF', 'UTIL', 'BE', 'IL']",1.78,124.0,hold,7.0,id·vol,1.86,,,23.0,14.0,"{'UTIL', 'OF'}"
FA,Jesus Rodriguez,SF,0.2,"['C', '3B', '1B/3B', 'IF', 'DH', 'UTIL', 'BE', 'IL']",1.57,266.0,drop,2.0,id·vol,0.69,TEN_DAY_DL,2026-08-24,8.0,4.0,"{'C', 'UTIL', '1B/3B'}"
FA,Alfredo Duno,Cin,0.2,"['C', 'DH', 'UTIL', 'BE', 'IL']",,,,,NO_DATA,,,,,,"{'C', 'UTIL'}"
FA,JoJo Parker,Tor,0.2,"['SS', '2B/SS', 'IF', 'UTIL', 'BE', 'IL']",,,,,NO_DATA,,,,,,"{'2B/SS', 'UTIL'}"
FA,Edouard Julien,Col,0.2,"['1B', '2B', '2B/SS', '1B/3B', 'IF', 'UTIL', 'BE', 'IL']",1.34,418.0,drop,8.0,id·vol,1.51,,,14.0,8.0,"{'2B/SS', 'UTIL', '1B/3B'}"
FA,Kevin Alcantara,ChC,0.2,"['CF', 'OF', 'UTIL', 'BE', 'IL']",,,,,NO_DATA,,,,,,"{'UTIL', 'OF'}"
FA,Charles McAdoo,Tor,0.2,"['3B', '1B/3B', 'IF', 'UTIL', 'BE', 'IL']",1.49,322.0,drop,2.0,id·vol,2.01,,,21.0,12.0,"{'UTIL', '1B/3B'}"
FA,Gabriel Arias,ChC,0.2,"['2B', 'SS', '2B/SS', 'IF', 'UTIL', 'BE', 'IL', '3B', '1B/3B']",0.67,503.0,drop,2.0,id·vol,1.44,,,7.0,4.0,"{'2B/SS', 'UTIL', '1B/3B'}"
FA,Austin Hedges,Cle,0.2,"['C', 'UTIL', 'BE', 'IL']",1.37,400.0,drop,6.0,id·vol,1.24,,,12.0,7.0,"{'C', 'UTIL'}"
FA,Bryan De La Cruz,Phi,0.2,"['LF', 'OF', 'UTIL', 'BE', 'IL', 'RF']",1.35,,stash,,talent_prior·vol,1.02,,,10.0,6.0,"{'UTIL', 'OF'}"
FA,Joey Bart,ChW,0.2,"['C', 'UTIL', 'BE', 'IL']",1.25,461.0,drop,3.0,id·vol,0.88,TEN_DAY_DL,2026-09-17,1.0,0.0,"{'C', 'UTIL'}"
FA,Derek Hill,Phi,0.2,"['CF', 'OF', 'UTIL', 'BE', 'IL', 'RF', 'LF']",1.46,342.0,drop,5.0,id·vol,0.9,,,9.0,5.0,"{'UTIL', 'OF'}"
FA,Ryan Kreidler,Min,0.2,"['CF', 'OF', 'UTIL', 'BE', 'IL', 'SS', '2B/SS', 'IF']",1.19,481.0,drop,6.0,id·vol,1.35,,,11.0,7.0,"{'2B/SS', 'UTIL', 'OF'}"
FA,Nicky Lopez,Tex,0.2,"['3B', '1B/3B', 'IF', 'UTIL', 'BE', 'IL', '2B', '2B/SS', 'SS']",1.34,419.0,drop,6.0,id·vol,1.44,,,13.0,8.0,"{'2B/SS', 'UTIL', '1B/3B'}"
FA,Seaver King,Wsh,0.2,"['SS', '2B/SS', 'IF', 'UTIL', 'BE', 'IL']",,,,,NO_DATA,,,,,,"{'2B/SS', 'UTIL'}"
FA,Matt Vierling,Det,0.2,"['CF', 'OF', 'UTIL', 'BE', 'IL', 'RF', 'LF']",1.62,236.0,hold,10.0,id·vol,1.29,TEN_DAY_DL,2026-09-01,10.0,6.0,"{'UTIL', 'OF'}"
FA,Hunter Feduccia,LAD,0.2,"['C', 'UTIL', 'BE', 'IL']",1.21,476.0,drop,5.0,id·vol,1.39,,,12.0,7.0,"{'C', 'UTIL'}"
FA,Bryan Torres,StL,0.2,"['2B', '2B/SS', 'IF', 'LF', 'RF', 'OF', 'UTIL', 'BE', 'IL']",1.5,314.0,drop,4.0,id·vol,1.59,,,17.0,10.0,"{'2B/SS', 'UTIL', 'OF'}"
FA,Taylor Trammell,Hou,0.2,"['LF', 'CF', 'OF', 'UTIL', 'BE', 'IL']",1.38,393.0,drop,6.0,id·vol,1.91,,,18.0,11.0,"{'UTIL', 'OF'}"
FA,Christopher Morel,NYM,0.2,"['LF', 'OF', 'UTIL', 'BE', 'IL', '1B', '1B/3B', 'IF']",0.92,502.0,drop,2.0,id·vol,1.38,,,9.0,5.0,"{'UTIL', '1B/3B', 'OF'}"
FA,Myles Straw,Tor,0.2,"['LF', 'CF', 'OF', 'UTIL', 'BE', 'IL', 'RF']",1.58,257.0,hold,9.0,id·vol,1.74,,,19.0,11.0,"{'UTIL', 'OF'}"
FA,Romy Gonzalez,Bos,0.2,"['1B', '2B', '2B/SS', '1B/3B', 'IF', 'UTIL', 'BE', 'IL']",1.44,359.0,hold,2.0,id·vol,1.41,,,14.0,8.0,"{'2B/SS', 'UTIL', '1B/3B'}"
FA,Blake Dunn,Cin,0.2,"['LF', 'RF', 'OF', 'UTIL', 'BE', 'IL', 'CF']",1.25,460.0,drop,4.0,id·vol,1.79,SIXTY_DAY_DL,2027-03-01,0.0,0.0,"{'UTIL', 'OF'}"
FA,Drew Romo,ChW,0.2,"['C', 'UTIL', 'BE', 'IL']",1.46,341.0,drop,5.0,id·vol,1.45,,,15.0,9.0,"{'C', 'UTIL'}"
FA,Eli White,Bos,0.2,"['LF', 'RF', 'OF', 'UTIL', 'BE', 'IL', 'CF']",1.38,392.0,drop,5.0,id·vol,1.07,,,10.0,6.0,"{'UTIL', 'OF'}"
FA,Tristan Gray,Min,0.2,"['2B', 'SS', '2B/SS', 'IF', 'UTIL', 'BE', 'IL', '3B', '1B/3B']",1.13,494.0,drop,4.0,id·vol,1.01,,,8.0,5.0,"{'2B/SS', 'UTIL', '1B/3B'}"
FA,Zach Cole,Hou,0.2,"['LF', 'RF', 'OF', 'UTIL', 'BE', 'IL']",1.44,358.0,drop,2.0,id·vol,1.31,,,13.0,8.0,"{'UTIL', 'OF'}"
FA,Brock Rodden,Sea,0.2,"['2B', 'SS', '2B/SS', 'IF', 'UTIL', 'BE', 'IL']",,,,,NO_DATA,,,,,,"{'2B/SS', 'UTIL'}"
FA,Alex Call,LAD,0.2,"['LF', 'RF', 'OF', 'UTIL', 'BE', 'IL']",1.47,334.0,drop,5.0,id·vol,1.12,,,11.0,7.0,"{'UTIL', 'OF'}"
FA,Elias Diaz,Tex,0.2,"['C', 'UTIL', 'BE', 'IL']",1.41,376.0,drop,5.0,id·vol,1.47,,,14.0,8.0,"{'C', 'UTIL'}"
FA,Carlos Santana,FA,0.2,"['1B', '1B/3B', 'IF', 'UTIL', 'BE', 'IL']",1.73,,stash,,talent_prior·flat↓,,,,31.0,18.0,"{'UTIL', '1B/3B'}"
FA,Josiah Hartshorn,ChC,0.2,"['RF', 'OF', 'UTIL', 'BE', 'IL']",,,,,NO_DATA,,,,,,"{'UTIL', 'OF'}"
FA,Emil Morales,LAD,0.2,"['SS', '2B/SS', 'IF', 'UTIL', 'BE', 'IL']",,,,,NO_DATA,,,,,,"{'2B/SS', 'UTIL'}"
FA,Yohendrick Pinango,Tor,0.1,"['LF', 'RF', 'OF', 'DH', 'UTIL', 'BE', 'IL']",1.56,283.0,hold,6.0,id·vol,1.33,,,14.0,8.0,"{'UTIL', 'OF'}"
FA,Jhostynxon Garcia,Pit,0.1,"['CF', 'OF', 'UTIL', 'BE', 'IL']",1.25,457.0,drop,1.0,id·vol,0.78,,,7.0,4.0,"{'UTIL', 'OF'}"
FA,Tyler Heineman,LAA,0.1,"['C', 'UTIL', 'BE', 'IL', 'P', 'RP']",1.35,415.0,drop,5.0,id·vol,1.18,,,11.0,6.0,"{'C', 'UTIL'}"
FA,Justin Foscue,Tex,0.1,"['1B', '2B', '2B/SS', '1B/3B', 'IF', 'UTIL', 'BE', 'IL', 'DH']",1.67,199.0,hold,6.0,id·vol,1.4,,,16.0,10.0,"{'2B/SS', 'UTIL', '1B/3B'}"
FA,Aiva Arquette,Mia,0.1,"['SS', '2B/SS', 'IF', 'UTIL', 'BE', 'IL']",,,,,NO_DATA,,,,,,"{'2B/SS', 'UTIL'}"
FA,Joey Loperfido,Hou,0.1,"['LF', 'OF', 'UTIL', 'BE', 'IL']",1.5,312.0,drop,4.0,id·vol,1.22,,,13.0,7.0,"{'UTIL', 'OF'}"
FA,Jake Rogers,ChW,0.1,"['C', 'UTIL', 'BE', 'IL']",1.37,399.0,drop,4.0,id·vol,1.19,,,11.0,7.0,"{'C', 'UTIL'}"
FA,Otto Kemp,Phi,0.1,"['1B', '3B', '1B/3B', 'IF', 'UTIL', 'BE', 'IL', 'LF', 'OF']",,,,,NO_DATA,,,,,,"{'UTIL', '1B/3B', 'OF'}"
FA,Deyvison De Los Santos,Mia,0.1,"['1B', '3B', '1B/3B', 'IF', 'UTIL', 'BE', 'IL']",,,,,NO_DATA,,,,,,"{'UTIL', '1B/3B'}"
FA,Denzel Clarke,Oak,0.1,"['CF', 'OF', 'UTIL', 'BE', 'IL']",1.35,414.0,drop,2.0,id·vol,0.86,SIXTY_DAY_DL,2026-09-01,6.0,3.0,"{'UTIL', 'OF'}"
FA,Victor Bericoto,SF,0.1,"['1B', '1B/3B', 'IF', 'RF', 'OF', 'UTIL', 'BE', 'IL', 'LF']",1.6,243.0,hold,3.0,id·vol,1.61,TEN_DAY_DL,2026-09-02,12.0,7.0,"{'UTIL', '1B/3B', 'OF'}"
FA,Gabriel Gonzalez,Min,0.1,"['LF', 'RF', 'OF', 'DH', 'UTIL', 'BE', 'IL']",,,,,NO_DATA,,,,,,"{'UTIL', 'OF'}"
FA,Ronny Mauricio,NYM,0.1,"['3B', '1B/3B', 'IF', 'UTIL', 'BE', 'IL', 'SS', '2B/SS']",1.35,413.0,drop,2.0,id·vol,0.96,,,9.0,5.0,"{'2B/SS', 'UTIL', '1B/3B'}"
FA,Arjun Nimmala,LAA,0.1,"['SS', '2B/SS', 'IF', 'DH', 'UTIL', 'BE', 'IL']",,,,,NO_DATA,,,,,,"{'2B/SS', 'UTIL'}"
FA,Felnin Celesten,Sea,0.1,"['SS', '2B/SS', 'IF', 'UTIL', 'BE', 'IL']",,,,,NO_DATA,,,,,,"{'2B/SS', 'UTIL'}"
FA,Jimmy Crooks,StL,0.1,"['C', 'UTIL', 'BE', 'IL']",1.34,423.0,drop,4.0,id·vol,1.46,,,14.0,8.0,"{'C', 'UTIL'}"
FA,Jose Trevino,Cin,0.1,"['C', 'UTIL', 'BE', 'IL']",1.4,385.0,drop,3.0,id·vol,1.43,,,14.0,8.0,"{'C', 'UTIL'}"
FA,Max Kepler,Ari,0.1,"['LF', 'RF', 'OF', 'UTIL', 'BE', 'IL']",1.48,331.0,drop,4.0,id·vol,1.75,,,18.0,11.0,"{'UTIL', 'OF'}"
FA,David Fry,Cle,0.1,"['DH', 'UTIL', 'BE', 'IL', 'RF', 'OF', 'LF']",1.43,365.0,drop,5.0,id·vol,0.78,,,8.0,5.0,"{'UTIL', 'OF'}"
